"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2012年1月20日","106.89","106.95","107.20","106.25","7.29M","-0.04%"
"2012年1月19日","106.93","107.21","107.50","105.82","5.67M","0.09%"
"2012年1月18日","106.83","106.00","106.94","105.20","6.58M","0.10%"
"2012年1月17日","106.72","107.27","107.98","106.03","6.93M","0.59%"
"2012年1月13日","106.09","104.62","106.15","103.51","8.27M","1.07%"
"2012年1月12日","104.97","104.52","106.04","104.52","11.90M","-2.60%"
"2012年1月11日","107.77","108.51","108.65","107.13","7.81M","-1.18%"
"2012年1月10日","109.06","110.12","110.66","108.90","7.64M","-0.39%"
"2012年1月9日","109.49","108.24","109.67","108.03","7.12M","1.09%"
"2012年1月6日","108.31","109.41","109.61","108.09","8.21M","-0.72%"
"2012年1月5日","109.10","109.39","109.54","107.97","7.19M","-0.98%"
"2012年1月4日","110.18","109.83","110.37","109.20","8.02M","-0.17%"
"2012年1月3日","110.37","108.74","110.99","108.73","11.52M","3.73%"
"2011年12月30日","106.40","106.79","107.50","106.18","5.01M","-1.00%"
"2011年12月29日","107.47","106.38","107.56","106.32","4.47M","1.43%"
"2011年12月28日","105.96","107.86","108.16","105.88","5.31M","-1.87%"
"2011年12月27日","107.98","107.26","108.49","107.26","4.14M","0.45%"
"2011年12月23日","107.50","106.63","107.61","106.10","3.78M","1.12%"
"2011年12月22日","106.31","105.51","106.58","105.06","7.48M","0.83%"
"2011年12月21日","105.43","103.68","105.53","103.55","8.16M","1.70%"
"2011年12月20日","103.67","101.94","103.85","101.78","7.28M","3.96%"
"2011年12月19日","99.72","101.16","101.33","99.50","5.98M","-1.13%"
"2011年12月16日","100.86","100.32","100.86","99.59","14.71M","1.19%"
"2011年12月15日","99.67","101.23","101.60","99.32","9.67M","-0.86%"
"2011年12月14日","100.53","102.75","104.02","99.51","15.52M","-2.98%"
"2011年12月13日","103.62","104.22","105.89","103.10","8.99M","0.53%"
"2011年12月12日","103.07","104.02","104.23","101.50","7.60M","-1.13%"
"2011年12月9日","104.25","102.74","104.50","102.71","6.62M","1.96%"
"2011年12月8日","102.25","104.00","104.80","101.95","7.72M","-2.17%"
"2011年12月7日","104.52","104.22","105.74","103.97","10.33M","0.15%"
"2011年12月6日","104.36","103.10","104.73","102.84","7.45M","1.50%"
"2011年12月5日","102.82","103.58","104.00","102.04","6.12M","1.11%"
"2011年12月2日","101.69","103.04","103.19","101.50","6.64M","-0.14%"
"2011年12月1日","101.83","102.82","103.00","100.96","7.01M","-0.96%"
"2011年11月30日","102.82","100.50","102.82","100.11","13.37M","5.58%"
"2011年11月29日","97.39","95.96","98.05","95.75","8.85M","1.69%"
"2011年11月28日","95.77","96.03","96.35","95.00","8.40M","3.77%"
"2011年11月25日","92.29","94.03","94.45","92.29","5.26M","-1.56%"
"2011年11月23日","93.75","95.42","95.58","93.75","11.67M","-2.77%"
"2011年11月22日","96.42","95.68","97.25","95.00","8.94M","0.79%"
"2011年11月21日","95.66","96.92","96.94","94.45","15.02M","-2.27%"
"2011年11月18日","97.88","100.52","101.50","97.52","13.68M","-2.20%"
"2011年11月17日","100.08","100.75","102.13","98.75","11.80M","-0.96%"
"2011年11月16日","101.05","102.51","103.42","100.74","12.58M","-2.15%"
"2011年11月15日","103.27","106.23","107.33","102.58","24.34M","-2.73%"
"2011年11月14日","106.17","106.20","106.74","105.38","5.53M","-0.82%"
"2011年11月11日","107.05","106.69","107.52","106.61","6.35M","1.47%"
"2011年11月10日","105.50","105.32","106.01","103.50","10.03M","1.17%"
"2011年11月9日","104.28","105.80","106.49","103.88","12.06M","-4.21%"
"2011年11月8日","108.86","108.27","109.00","106.50","7.76M","1.06%"
"2011年11月7日","107.72","106.65","108.53","105.54","7.82M","1.21%"
"2011年11月4日","106.43","105.75","106.60","104.48","8.40M","0.28%"
"2011年11月3日","106.13","105.84","106.35","104.70","9.28M","1.52%"
"2011年11月2日","104.54","103.96","104.93","103.14","8.39M","2.41%"
"2011年11月1日","102.08","101.47","103.68","100.79","15.22M","-2.83%"
"2011年10月31日","105.05","107.72","108.00","105.05","11.46M","-4.19%"
"2011年10月28日","109.64","108.85","109.99","107.26","10.34M","0.61%"
"2011年10月27日","108.97","107.84","110.01","107.62","14.01M","2.06%"
"2011年10月26日","106.77","106.08","106.84","104.46","9.96M","2.17%"
"2011年10月25日","104.50","106.62","106.91","104.33","8.45M","-1.67%"
"2011年10月24日","106.27","105.50","106.87","105.27","7.91M","0.70%"
"2011年10月21日","105.53","104.50","105.84","104.21","10.89M","2.07%"
"2011年10月20日","103.39","102.68","103.66","101.72","8.71M","1.12%"
"2011年10月19日","102.24","102.69","104.08","101.71","8.65M","-0.69%"
"2011年10月18日","102.95","99.03","104.15","97.97","12.17M","4.40%"
"2011年10月17日","98.61","99.91","100.25","98.40","6.58M","-1.85%"
"2011年10月14日","100.47","98.97","100.56","98.85","7.37M","2.74%"
"2011年10月13日","97.79","96.62","98.10","96.25","6.51M","0.01%"
"2011年10月12日","97.78","98.11","98.75","96.69","8.87M","0.18%"
"2011年10月11日","97.60","97.21","98.64","97.15","7.61M","-0.61%"
"2011年10月10日","98.20","96.13","98.24","96.09","7.50M","4.03%"
"2011年10月7日","94.40","95.67","95.73","93.66","10.53M","-0.22%"
"2011年10月6日","94.61","93.38","94.81","92.72","10.17M","-0.05%"
"2011年10月5日","94.66","92.14","94.74","91.03","13.06M","3.48%"
"2011年10月4日","91.48","88.72","91.84","86.68","15.40M","1.78%"
"2011年10月3日","89.88","91.93","92.77","89.85","11.39M","-2.93%"
"2011年9月30日","92.59","92.96","94.80","92.52","11.92M","-1.91%"
"2011年9月29日","94.39","94.19","94.48","92.32","10.10M","2.89%"
"2011年9月28日","91.74","93.99","95.33","91.54","10.34M","-1.92%"
"2011年9月27日","93.54","94.16","95.35","93.05","11.08M","2.24%"
"2011年9月26日","91.49","90.65","91.65","88.76","11.90M","1.64%"
"2011年9月23日","90.01","90.13","90.84","88.56","12.23M","-0.18%"
"2011年9月22日","90.17","90.91","91.51","88.59","16.69M","-4.35%"
"2011年9月21日","94.27","97.21","97.78","94.14","9.27M","-3.60%"
"2011年9月20日","97.79","99.28","99.74","97.74","8.66M","-0.93%"
"2011年9月19日","98.71","97.19","99.34","96.60","8.52M","-0.92%"
"2011年9月16日","99.63","100.00","100.16","98.29","13.86M","0.37%"
"2011年9月15日","99.26","98.72","99.50","98.06","9.24M","2.00%"
"2011年9月14日","97.31","96.31","99.00","95.15","11.33M","1.44%"
"2011年9月13日","95.93","96.76","96.84","94.63","11.45M","0.02%"
"2011年9月12日","95.91","93.94","95.93","93.16","13.62M","0.76%"
"2011年9月9日","95.19","97.01","97.39","94.78","13.35M","-3.27%"
"2011年9月8日","98.41","98.89","100.58","98.00","9.61M","-0.89%"
"2011年9月7日","99.29","98.27","99.44","97.86","10.57M","3.85%"
"2011年9月6日","95.61","93.58","95.80","92.75","10.28M","-0.83%"
"2011年9月2日","96.41","96.31","97.06","95.07","8.98M","-2.14%"
"2011年9月1日","98.52","99.01","100.48","98.50","10.12M","-0.32%"
"2011年8月31日","98.84","98.85","99.72","98.08","11.24M","0.45%"
"2011年8月30日","98.40","97.97","98.98","96.74","9.20M","-0.34%"
"2011年8月29日","98.74","98.28","98.76","96.58","9.73M","1.95%"
"2011年8月26日","96.85","94.68","97.35","93.36","9.22M","0.93%"
"2011年8月25日","95.96","98.05","98.52","95.29","9.82M","-1.67%"
"2011年8月24日","97.59","96.83","97.76","96.07","7.64M","0.27%"
"2011年8月23日","97.33","93.92","97.38","93.46","12.30M","4.32%"
"2011年8月22日","93.30","96.55","96.55","92.95","10.07M","0.01%"
"2011年8月19日","93.29","92.09","95.36","92.08","13.45M","0.05%"
"2011年8月18日","93.24","95.14","95.38","91.75","15.09M","-4.55%"
"2011年8月17日","97.68","98.41","99.09","97.11","8.59M","-0.47%"
"2011年8月16日","98.14","97.99","99.28","97.15","9.84M","-0.97%"
"2011年8月15日","99.10","97.00","99.23","96.79","11.86M","3.38%"
"2011年8月12日","95.86","95.64","97.05","94.92","13.37M","1.90%"
"2011年8月11日","94.07","92.07","95.14","90.78","30.72M","3.86%"
"2011年8月10日","90.57","92.71","93.85","89.74","18.07M","-3.03%"
"2011年8月9日","93.40","91.60","93.71","87.30","21.01M","3.49%"
"2011年8月8日","90.25","94.28","95.79","89.75","23.08M","-7.54%"
"2011年8月5日","97.61","98.03","99.34","93.82","17.60M","0.80%"
"2011年8月4日","96.84","100.78","100.98","96.51","20.54M","-5.76%"
"2011年8月3日","102.76","103.53","103.74","100.87","12.03M","-0.67%"
"2011年8月2日","103.45","104.72","105.70","103.43","10.41M","-1.83%"
"2011年8月1日","105.38","106.08","106.13","103.92","9.31M","1.31%"
"2011年7月29日","104.02","103.72","105.23","103.07","9.70M","-0.96%"
"2011年7月28日","105.03","105.15","105.85","104.43","6.66M","-0.57%"
"2011年7月27日","105.63","106.97","107.00","105.47","7.41M","-1.80%"
"2011年7月26日","107.57","107.91","108.47","107.34","4.86M","-0.49%"
"2011年7月25日","108.10","107.55","109.00","107.46","6.28M","-0.80%"
"2011年7月22日","108.97","109.39","109.66","108.82","5.42M","-0.42%"
"2011年7月21日","109.43","107.88","109.75","107.76","8.32M","2.18%"
"2011年7月20日","107.10","107.51","107.65","106.88","5.04M","-0.35%"
"2011年7月19日","107.48","106.49","107.80","106.49","6.99M","1.18%"
"2011年7月18日","106.23","105.58","106.50","105.11","6.95M","0.04%"
"2011年7月15日","106.19","105.68","106.30","105.14","10.16M","1.45%"
"2011年7月14日","104.67","105.70","106.47","104.57","7.28M","-0.40%"
"2011年7月13日","105.09","104.74","106.61","104.72","6.87M","0.67%"
"2011年7月12日","104.39","103.99","105.95","103.99","9.16M","-0.02%"
"2011年7月11日","104.41","104.43","104.64","103.75","6.98M","-1.40%"
"2011年7月8日","105.89","105.45","106.00","105.07","6.33M","-0.66%"
"2011年7月7日","106.59","106.08","106.92","105.80","7.88M","1.44%"
"2011年7月6日","105.08","104.82","105.23","104.57","6.20M","-0.04%"
"2011年7月5日","105.12","104.11","105.76","104.11","7.38M","0.99%"
"2011年7月1日","104.09","102.71","104.19","102.01","6.58M","1.22%"
"2011年6月30日","102.84","101.79","102.94","101.28","7.70M","1.54%"
"2011年6月29日","101.28","100.69","101.71","99.91","7.64M","0.93%"
"2011年6月28日","100.35","99.53","100.60","99.30","6.11M","1.47%"
"2011年6月27日","98.90","97.94","99.64","97.94","7.13M","1.02%"
"2011年6月24日","97.90","99.54","99.74","97.81","8.03M","-1.47%"
"2011年6月23日","99.36","98.90","99.55","97.00","13.06M","-1.69%"
"2011年6月22日","101.07","101.27","102.46","101.00","6.60M","-0.51%"
"2011年6月21日","101.59","100.54","101.98","100.32","8.50M","1.68%"
"2011年6月20日","99.91","98.88","100.20","98.65","6.43M","0.75%"
"2011年6月17日","99.17","100.23","100.84","98.73","12.04M","-0.26%"
"2011年6月16日","99.43","98.06","99.66","97.81","7.79M","1.04%"
"2011年6月15日","98.41","99.20","99.91","97.71","9.67M","-2.18%"
"2011年6月14日","100.60","100.02","101.29","99.89","7.36M","1.69%"
"2011年6月13日","98.93","100.04","100.51","98.07","8.00M","-0.74%"
"2011年6月10日","99.67","100.94","101.00","98.98","9.11M","-1.54%"
"2011年6月9日","101.23","100.51","101.87","100.32","5.74M","1.28%"
"2011年6月8日","99.95","99.51","100.84","99.50","6.94M","0.48%"
"2011年6月7日","99.47","100.23","100.91","99.38","6.84M","-0.21%"
"2011年6月6日","99.68","100.90","101.31","99.30","6.98M","-1.31%"
"2011年6月3日","101.00","99.73","101.69","99.57","7.69M","-0.12%"
"2011年6月2日","101.12","102.35","102.59","100.36","8.13M","-1.34%"
"2011年6月1日","102.49","104.73","104.95","102.08","8.20M","-2.31%"
"2011年5月31日","104.91","104.61","105.21","103.71","8.19M","1.65%"
"2011年5月27日","103.21","103.64","104.22","102.53","5.80M","-0.15%"
"2011年5月26日","103.36","102.99","103.80","102.10","6.62M","0.11%"
"2011年5月25日","103.25","102.00","103.86","101.81","7.95M","0.96%"
"2011年5月24日","102.27","101.85","103.39","101.85","6.80M","0.89%"
"2011年5月23日","101.37","101.13","101.91","100.70","7.49M","-1.17%"
"2011年5月20日","102.57","103.55","103.81","101.77","8.77M","-1.25%"
"2011年5月19日","103.87","103.69","104.53","102.94","7.46M","0.98%"
"2011年5月18日","102.86","100.92","103.46","100.17","8.19M","2.44%"
"2011年5月17日","100.41","100.31","101.19","99.61","8.77M","-1.22%"
"2011年5月16日","101.65","102.03","103.29","101.41","6.76M","-0.72%"
"2011年5月13日","102.39","103.45","103.49","101.27","8.96M","-0.36%"
"2011年5月12日","102.76","101.63","103.32","100.41","10.43M","0.49%"
"2011年5月11日","102.26","103.27","103.46","101.25","10.17M","-2.01%"
"2011年5月10日","104.36","104.32","104.95","103.25","6.43M","0.26%"
"2011年5月9日","104.09","103.25","104.86","103.00","7.11M","1.18%"
"2011年5月6日","102.88","103.34","104.45","102.00","9.53M","0.25%"
"2011年5月5日","102.62","103.36","104.12","101.11","11.99M","-1.97%"
"2011年5月4日","104.68","106.02","106.02","103.70","8.90M","-1.40%"
"2011年5月3日","106.17","107.58","107.84","105.19","7.96M","-1.86%"
"2011年5月2日","108.18","109.48","109.58","107.61","6.55M","-1.15%"
"2011年4月29日","109.44","108.48","109.60","107.78","6.76M","0.58%"
"2011年4月28日","108.81","109.08","109.10","108.08","5.95M","-0.15%"
"2011年4月27日","108.97","109.11","109.17","107.55","5.98M","0.20%"
"2011年4月26日","108.75","107.85","108.83","107.16","5.32M","1.24%"
"2011年4月25日","107.42","107.37","107.78","106.68","4.00M","-0.66%"
"2011年4月21日","108.13","108.25","108.25","107.49","4.94M","0.30%"
"2011年4月20日","107.81","107.71","108.34","107.01","6.68M","2.29%"
"2011年4月19日","105.40","104.49","105.85","104.27","5.00M","0.86%"
"2011年4月18日","104.50","104.95","104.99","103.04","7.20M","-1.64%"
"2011年4月15日","106.24","105.52","106.50","104.35","8.87M","1.30%"
"2011年4月14日","104.88","103.32","105.29","103.13","7.08M","1.03%"
"2011年4月13日","103.81","104.82","105.14","103.34","7.25M","-0.36%"
"2011年4月12日","104.18","106.47","106.70","103.48","12.82M","-3.34%"
"2011年4月11日","107.78","109.74","109.90","107.57","6.60M","-1.71%"
"2011年4月8日","109.66","109.35","109.94","109.14","6.73M","0.66%"
"2011年4月7日","108.94","109.02","109.10","107.51","7.02M","0.26%"
"2011年4月6日","108.66","109.83","109.94","108.44","6.90M","-0.61%"
"2011年4月5日","109.33","108.25","109.80","108.23","6.54M","1.02%"
"2011年4月4日","108.23","108.52","108.57","107.85","4.77M","-0.08%"
"2011年4月1日","108.32","108.29","108.78","107.51","6.50M","0.77%"
"2011年3月31日","107.49","109.31","109.65","107.35","8.42M","-0.48%"
"2011年3月30日","108.01","107.61","108.74","107.55","7.91M","0.60%"
"2011年3月29日","107.37","106.04","107.48","105.52","6.97M","1.25%"
"2011年3月28日","106.04","106.40","107.10","106.04","6.02M","-0.69%"
"2011年3月25日","106.78","105.72","107.01","105.38","8.99M","1.33%"
"2011年3月24日","105.38","105.87","105.92","104.93","7.00M","-0.09%"
"2011年3月23日","105.48","104.73","105.92","104.45","6.81M","0.24%"
"2011年3月22日","105.23","105.36","105.94","105.12","8.01M","0.04%"
"2011年3月21日","105.19","103.86","105.20","103.20","8.79M","2.32%"
"2011年3月18日","102.80","103.37","103.97","102.36","11.38M","0.55%"
"2011年3月17日","102.24","100.88","102.57","100.40","9.99M","2.74%"
"2011年3月16日","99.51","101.65","102.07","98.63","14.80M","-1.70%"
"2011年3月15日","101.23","98.18","102.00","97.98","12.66M","0.43%"
"2011年3月14日","100.80","99.16","101.00","99.03","7.36M","0.87%"
"2011年3月11日","99.93","98.10","100.75","97.60","6.87M","0.86%"
"2011年3月10日","99.08","101.48","101.48","98.29","12.57M","-3.00%"
"2011年3月9日","102.14","103.18","103.68","101.90","7.10M","-1.57%"
"2011年3月8日","103.77","103.41","104.04","101.45","8.92M","0.74%"
"2011年3月7日","103.01","104.12","104.77","103.01","8.22M","-0.71%"
"2011年3月4日","103.75","104.13","104.78","102.50","9.85M","-0.42%"
"2011年3月3日","104.19","103.84","104.57","103.32","7.54M","0.70%"
"2011年3月2日","103.47","103.05","103.97","102.19","8.34M","0.55%"
"2011年3月1日","102.90","104.07","104.99","102.84","12.27M","-0.82%"
"2011年2月28日","103.75","102.28","103.94","102.18","10.22M","1.62%"
"2011年2月25日","102.10","101.71","102.63","101.35","8.52M","0.07%"
"2011年2月24日","102.03","103.09","103.42","101.55","16.47M","-0.23%"
"2011年2月23日","102.27","100.53","103.94","100.52","17.17M","1.94%"
"2011年2月22日","100.32","99.23","102.12","99.23","15.73M","1.62%"
"2011年2月18日","98.72","97.41","98.81","97.03","8.86M","1.60%"
"2011年2月17日","97.17","96.56","97.34","96.41","6.62M","0.53%"
"2011年2月16日","96.66","96.72","97.02","96.08","6.79M","0.33%"
"2011年2月15日","96.34","96.58","96.85","95.66","7.63M","-0.63%"
"2011年2月14日","96.95","95.50","97.16","95.50","7.00M","0.52%"
"2011年2月11日","96.45","96.09","97.18","95.89","7.33M","-0.26%"
"2011年2月10日","96.70","95.88","96.98","95.74","7.29M","0.48%"
"2011年2月9日","96.24","97.25","97.38","95.70","8.25M","-1.53%"
"2011年2月8日","97.74","97.87","97.99","97.11","5.71M","0.08%"
"2011年2月7日","97.66","97.28","98.23","97.26","10.26M","0.57%"
"2011年2月4日","97.11","96.93","97.33","96.52","10.53M","-0.21%"
"2011年2月3日","97.31","96.57","97.44","95.76","10.51M","0.86%"
"2011年2月2日","96.48","95.37","96.85","95.37","6.61M","0.27%"
"2011年2月1日","96.22","95.63","96.49","95.17","9.95M","1.36%"
"2011年1月31日","94.93","93.85","95.19","93.37","11.17M","1.67%"
"2011年1月28日","93.37","94.49","94.85","92.93","12.45M","-1.46%"
"2011年1月27日","94.75","94.56","94.96","94.30","6.30M","0.12%"
"2011年1月26日","94.64","94.38","94.97","93.58","8.84M","0.60%"
"2011年1月25日","94.08","93.78","94.44","93.35","7.42M","-0.02%"
"2011年1月24日","94.10","93.89","94.53","93.66","7.29M","0.34%"
"2011年1月21日","93.78","93.37","93.94","93.10","7.43M","1.15%"
"2011年1月20日","92.71","92.14","92.86","91.58","6.52M","-0.28%"
"2011年1月19日","92.97","93.63","93.71","92.58","6.07M","-0.41%"
"2011年1月18日","93.35","92.94","93.75","92.93","7.73M","0.56%"
"2011年1月14日","92.83","92.12","92.88","91.82","5.56M","0.71%"
"2011年1月13日","92.18","92.01","92.60","91.78","5.72M","-0.29%"
"2011年1月12日","92.45","92.36","92.85","92.20","7.85M","0.68%"
"2011年1月11日","91.83","90.87","91.99","90.81","7.84M","1.57%"
"2011年1月10日","90.41","90.95","91.17","90.12","6.85M","-0.86%"
"2011年1月7日","91.19","90.98","91.30","90.27","6.35M","0.55%"
"2011年1月6日","90.69","91.76","91.83","90.27","6.23M","-0.82%"
"2011年1月5日","91.44","90.92","92.07","90.50","6.66M","-0.17%"
"2011年1月4日","91.60","92.28","92.48","91.22","8.52M","-0.37%"
"2011年1月3日","91.94","91.66","92.38","91.30","7.80M","0.76%"
"2010年12月31日","91.25","91.58","91.80","91.00","5.15M","-0.38%"
"2010年12月30日","91.60","91.32","91.94","91.15","4.16M","0.25%"
"2010年12月29日","91.37","91.54","92.39","91.35","5.30M","0.20%"
"2010年12月28日","91.19","90.32","91.43","90.12","5.07M","1.19%"
"2010年12月27日","90.12","90.49","90.60","90.04","3.14M","-0.62%"
"2010年12月23日","90.68","89.89","90.89","89.82","5.10M","0.85%"
"2010年12月22日","89.92","89.62","89.96","89.32","4.26M","0.77%"
"2010年12月21日","89.23","89.34","89.82","88.95","5.97M","0.48%"
"2010年12月20日","88.80","88.96","89.60","88.57","8.03M","0.35%"
"2010年12月17日","88.49","88.85","88.96","88.08","10.83M","-0.64%"
"2010年12月16日","89.06","88.08","89.22","87.85","7.80M","1.19%"
"2010年12月15日","88.01","88.02","88.63","87.93","7.61M","-0.42%"
"2010年12月14日","88.38","88.58","88.95","88.13","7.33M","0.01%"
"2010年12月13日","88.37","87.72","88.95","87.51","9.91M","1.54%"
"2010年12月10日","87.03","86.96","87.08","86.24","7.41M","0.44%"
"2010年12月9日","86.65","86.79","86.98","85.84","8.08M","0.59%"
"2010年12月8日","86.14","86.51","86.80","85.63","6.92M","-0.19%"
"2010年12月7日","86.30","85.92","86.63","85.71","12.56M","1.59%"
"2010年12月6日","84.95","84.79","85.21","84.49","5.19M","0.07%"
"2010年12月3日","84.89","84.49","85.00","84.36","6.73M","0.46%"
"2010年12月2日","84.50","82.70","84.67","82.53","10.80M","2.18%"
"2010年12月1日","82.70","82.15","83.22","81.75","10.63M","2.14%"
"2010年11月30日","80.97","80.64","81.61","80.47","10.37M","-0.88%"
"2010年11月29日","81.69","81.30","82.05","80.41","9.07M","-0.51%"
"2010年11月26日","82.11","82.44","82.57","81.79","2.79M","-0.99%"
"2010年11月24日","82.93","82.15","83.01","82.00","8.05M","1.44%"
"2010年11月23日","81.75","82.47","82.50","81.15","9.51M","-2.04%"
"2010年11月22日","83.45","83.47","83.58","82.05","6.79M","-0.58%"
"2010年11月19日","83.94","83.69","83.96","82.82","8.13M","0.14%"
"2010年11月18日","83.82","83.04","83.98","82.95","7.59M","1.65%"
"2010年11月17日","82.46","82.41","83.13","82.10","7.85M","-0.02%"
"2010年11月16日","82.48","83.55","83.58","81.93","12.37M","-2.80%"
"2010年11月15日","84.86","85.74","85.97","84.83","9.26M","-0.68%"
"2010年11月12日","85.44","85.46","85.61","84.56","10.58M","-0.76%"
"2010年11月11日","86.09","85.00","86.19","85.00","11.30M","1.08%"
"2010年11月10日","85.17","83.78","85.22","83.25","11.80M","1.93%"
"2010年11月9日","83.56","83.91","84.27","83.10","13.60M","-1.46%"
"2010年11月8日","84.80","84.62","85.00","83.79","11.80M","-0.21%"
"2010年11月5日","84.98","84.71","85.32","84.05","14.52M","-0.19%"
"2010年11月4日","85.14","84.16","85.31","83.88","16.30M","2.95%"
"2010年11月3日","82.70","82.66","83.12","81.91","10.04M","0.67%"
"2010年11月2日","82.15","82.36","82.45","81.72","9.53M","0.86%"
"2010年11月1日","81.45","83.15","84.08","81.09","12.78M","-1.39%"
"2010年10月29日","82.60","82.89","83.23","81.98","12.46M","-2.18%"
"2010年10月28日","84.44","85.27","85.65","84.10","8.52M","0.15%"
"2010年10月27日","84.31","84.64","84.64","83.29","9.56M","-0.99%"
"2010年10月26日","85.15","84.65","85.24","84.49","5.98M","0.33%"
"2010年10月25日","84.87","85.13","85.79","84.74","6.76M","0.38%"
"2010年10月22日","84.55","84.79","84.79","84.17","5.55M","0.36%"
"2010年10月21日","84.25","84.51","85.00","83.39","9.55M","0.27%"
"2010年10月20日","84.02","83.14","84.52","82.93","8.83M","1.49%"
"2010年10月19日","82.79","83.38","83.68","82.14","9.46M","-2.00%"
"2010年10月18日","84.48","83.48","84.77","83.40","7.81M","1.04%"
"2010年10月15日","83.61","84.39","84.54","83.12","9.51M","-0.35%"
"2010年10月14日","83.90","83.65","83.92","82.96","6.73M","0.27%"
"2010年10月13日","83.67","83.45","84.11","82.86","11.65M","-0.20%"
"2010年10月12日","83.84","83.36","84.18","82.63","8.54M","0.16%"
"2010年10月11日","83.71","83.85","84.00","83.35","4.80M","-0.27%"
"2010年10月8日","83.94","83.47","84.10","82.95","6.89M","0.50%"
"2010年10月7日","83.52","84.42","84.50","82.94","7.71M","-0.44%"
"2010年10月6日","83.89","83.29","84.30","83.21","8.66M","0.60%"
"2010年10月5日","83.39","82.18","83.50","81.95","11.61M","2.56%"
"2010年10月4日","81.31","81.89","82.14","80.68","7.61M","-0.78%"
"2010年10月1日","81.95","81.89","82.36","81.48","9.58M","1.11%"
"2010年9月30日","81.05","81.69","82.19","80.33","10.13M","-0.28%"
"2010年9月29日","81.28","80.74","81.70","80.49","8.86M","0.49%"
"2010年9月28日","80.88","80.45","81.20","79.58","7.83M","1.00%"
"2010年9月27日","80.08","80.30","80.61","80.07","8.38M","-0.05%"
"2010年9月24日","80.12","79.26","80.29","78.71","8.26M","2.01%"
"2010年9月23日","78.54","78.52","79.37","78.16","6.80M","-0.90%"
"2010年9月22日","79.25","79.93","80.40","79.24","6.77M","-0.63%"
"2010年9月21日","79.75","80.04","80.23","79.10","8.60M","-0.19%"
"2010年9月20日","79.90","78.54","80.13","78.47","7.74M","1.84%"
"2010年9月17日","78.46","79.42","79.73","78.24","12.33M","-0.75%"
"2010年9月16日","79.05","78.99","79.13","78.39","6.91M","-0.20%"
"2010年9月15日","79.21","79.06","79.33","78.52","7.24M","-0.38%"
"2010年9月14日","79.51","79.25","79.98","79.18","8.45M","0.33%"
"2010年9月13日","79.25","79.37","79.51","78.67","8.59M","0.55%"
"2010年9月10日","78.82","78.33","78.82","77.94","8.22M","1.89%"
"2010年9月9日","77.36","77.89","78.28","77.27","6.65M","0.14%"
"2010年9月8日","77.25","77.16","77.88","77.07","6.94M","0.26%"
"2010年9月7日","77.05","77.68","77.91","76.97","5.89M","-1.22%"
"2010年9月3日","78.00","77.39","78.00","77.39","7.20M","0.71%"
"2010年9月2日","77.45","76.75","77.48","76.47","5.99M","0.89%"
"2010年9月1日","76.77","75.36","76.91","75.24","10.55M","3.63%"
"2010年8月31日","74.08","73.51","74.53","73.23","9.23M","0.41%"
"2010年8月30日","73.78","74.63","74.80","73.78","7.56M","-1.53%"
"2010年8月27日","74.93","73.89","75.04","72.93","8.79M","2.18%"
"2010年8月26日","73.33","74.37","74.38","73.10","8.18M","-1.00%"
"2010年8月25日","74.07","73.32","74.30","72.57","9.72M","0.39%"
"2010年8月24日","73.78","74.27","74.90","73.62","11.26M","-1.69%"
"2010年8月23日","75.05","75.34","75.99","75.05","9.99M","0.00%"
"2010年8月20日","75.05","75.46","75.56","74.55","9.30M","-1.04%"
"2010年8月19日","75.84","76.72","76.82","75.50","8.87M","-1.56%"
"2010年8月18日","77.04","77.61","77.73","76.54","8.31M","-0.94%"
"2010年8月17日","77.77","77.57","78.08","77.08","7.36M","0.08%"
"2010年8月16日","77.71","77.11","77.83","76.37","7.29M","0.40%"
"2010年8月13日","77.40","77.04","77.77","76.91","7.09M","0.43%"
"2010年8月12日","77.07","76.41","77.78","76.20","9.00M","-0.08%"
"2010年8月11日","77.13","77.97","77.98","77.02","10.59M","-2.42%"
"2010年8月10日","79.04","78.54","79.48","78.16","8.41M","-0.32%"
"2010年8月9日","79.29","79.30","79.43","78.87","7.02M","0.71%"
"2010年8月6日","78.73","78.23","79.02","77.81","8.99M","-0.43%"
"2010年8月5日","79.07","78.51","79.19","78.24","9.31M","0.06%"
"2010年8月4日","79.02","78.78","79.10","78.23","8.07M","0.46%"
"2010年8月3日","78.66","77.92","79.12","77.81","11.80M","1.11%"
"2010年8月2日","77.80","77.62","78.33","77.32","11.86M","2.09%"
"2010年7月30日","76.21","75.15","76.37","74.89","16.96M","0.25%"
"2010年7月29日","76.02","75.89","76.37","75.28","13.35M","0.61%"
"2010年7月28日","75.56","75.13","75.66","75.01","7.40M","0.35%"
"2010年7月27日","75.30","74.86","75.43","74.50","8.16M","0.91%"
"2010年7月26日","74.62","73.82","74.62","73.41","6.48M","1.50%"
"2010年7月23日","73.52","73.28","73.55","72.67","8.43M","0.11%"
"2010年7月22日","73.44","72.80","74.00","72.58","9.55M","1.76%"
"2010年7月21日","72.17","73.33","73.55","71.57","9.05M","-1.27%"
"2010年7月20日","73.10","71.00","73.21","70.96","8.92M","1.53%"
"2010年7月19日","72.00","71.84","72.30","71.49","8.35M","0.70%"
"2010年7月16日","71.50","72.65","72.84","71.25","12.06M","-2.11%"
