"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2012年1月13日","178.42","175.81","178.80","173.50","4.75M","1.42%"
"2012年1月12日","175.93","179.42","179.49","175.75","5.39M","-1.66%"
"2012年1月11日","178.90","179.64","180.77","178.19","3.10M","-0.25%"
"2012年1月10日","179.34","181.10","182.40","177.10","3.99M","0.44%"
"2012年1月9日","178.56","182.76","184.37","177.00","5.06M","-2.22%"
"2012年1月6日","182.61","178.07","184.65","177.50","7.01M","2.82%"
"2012年1月5日","177.61","175.94","178.25","174.05","3.81M","0.06%"
"2012年1月4日","177.51","179.21","180.50","176.06","4.21M","-0.85%"
"2012年1月3日","179.03","175.89","179.47","175.55","5.11M","3.43%"
"2011年12月30日","173.10","173.36","175.17","172.49","4.28M","-0.44%"
"2011年12月29日","173.86","169.62","174.55","166.97","8.21M","-0.02%"
"2011年12月28日","173.89","176.39","176.65","172.28","3.66M","-1.35%"
"2011年12月27日","176.27","177.73","178.59","176.16","2.95M","-0.57%"
"2011年12月23日","177.28","179.22","179.68","175.60","3.50M","-0.98%"
"2011年12月22日","179.03","175.09","179.67","174.21","4.70M","2.68%"
"2011年12月21日","174.35","181.92","183.50","172.49","8.07M","-4.48%"
"2011年12月20日","182.52","182.69","183.17","180.54","4.60M","1.78%"
"2011年12月19日","179.33","182.00","183.17","179.00","4.54M","-1.06%"
"2011年12月16日","181.26","182.42","184.41","180.31","6.67M","0.00%"
"2011年12月15日","181.26","182.05","184.80","179.53","7.26M","0.58%"
"2011年12月14日","180.21","179.00","180.75","170.25","11.62M","-0.17%"
"2011年12月13日","180.51","188.56","189.68","178.50","9.31M","-4.75%"
"2011年12月12日","189.52","190.03","191.15","187.63","4.34M","-1.82%"
"2011年12月9日","193.03","191.21","193.95","188.40","5.16M","1.34%"
"2011年12月8日","190.48","193.57","195.89","190.08","4.36M","-2.48%"
"2011年12月7日","195.32","191.03","196.71","189.12","6.43M","1.73%"
"2011年12月6日","191.99","195.98","198.32","190.11","5.20M","-2.17%"
"2011年12月5日","196.24","198.86","199.00","193.67","5.92M","0.11%"
"2011年12月2日","196.03","197.07","199.66","195.18","7.53M","-0.56%"
"2011年12月1日","197.13","191.85","198.07","191.59","7.33M","2.52%"
"2011年11月30日","192.29","194.76","195.30","188.75","7.72M","2.07%"
"2011年11月29日","188.39","194.78","195.50","187.30","6.58M","-2.97%"
"2011年11月28日","194.15","191.65","194.62","190.54","7.21M","6.44%"
"2011年11月25日","182.40","190.41","190.83","181.51","4.97M","-3.49%"
"2011年11月23日","188.99","193.06","194.60","187.89","8.01M","-1.74%"
"2011年11月22日","192.34","186.95","194.04","183.58","9.92M","1.63%"
"2011年11月21日","189.25","193.29","193.36","185.05","11.32M","-4.00%"
"2011年11月18日","197.14","205.33","205.34","197.11","8.44M","-3.61%"
"2011年11月17日","204.52","212.51","212.90","202.10","7.99M","-3.52%"
"2011年11月16日","211.99","216.27","216.97","211.23","5.51M","-2.68%"
"2011年11月15日","217.83","218.00","220.33","214.26","5.74M","-0.50%"
"2011年11月14日","218.93","215.65","222.35","214.25","6.52M","0.71%"
"2011年11月11日","217.39","212.52","217.88","210.31","5.17M","3.13%"
"2011年11月10日","210.79","213.50","214.06","208.10","5.04M","-0.20%"
"2011年11月9日","211.22","214.95","215.70","210.60","4.69M","-3.11%"
"2011年11月8日","217.99","219.20","219.35","215.21","3.92M","0.46%"
"2011年11月7日","217.00","216.84","220.20","214.00","3.86M","0.24%"
"2011年11月4日","216.48","217.65","218.23","214.33","4.07M","-0.83%"
"2011年11月3日","218.29","216.31","218.50","213.02","5.32M","1.24%"
"2011年11月2日","215.62","215.55","216.79","212.72","6.13M","1.66%"
"2011年11月1日","212.10","208.11","216.21","207.43","8.52M","-0.66%"
"2011年10月31日","213.51","215.79","218.89","213.04","7.35M","-1.75%"
"2011年10月28日","217.32","206.53","218.40","205.75","9.89M","5.10%"
"2011年10月27日","206.78","204.26","208.60","201.10","10.78M","4.22%"
"2011年10月26日","198.40","203.69","207.58","196.51","24.14M","-12.66%"
"2011年10月25日","227.15","238.59","239.01","225.89","14.01M","-4.40%"
"2011年10月24日","237.61","236.02","240.47","234.00","4.98M","1.21%"
"2011年10月21日","234.78","236.91","237.00","230.60","4.57M","0.50%"
"2011年10月20日","233.61","232.13","234.74","229.80","4.53M","0.90%"
"2011年10月19日","231.53","240.67","243.33","229.25","6.72M","-5.06%"
"2011年10月18日","243.88","242.31","244.61","236.62","4.61M","0.64%"
"2011年10月17日","242.33","244.29","246.71","240.67","4.78M","-1.78%"
"2011年10月14日","246.71","240.87","246.71","240.18","5.93M","4.47%"
"2011年10月13日","236.15","237.00","239.68","235.23","4.84M","-0.28%"
"2011年10月12日","236.81","236.64","241.84","234.33","6.51M","0.56%"
"2011年10月11日","235.48","230.60","236.75","229.00","5.01M","1.80%"
"2011年10月10日","231.32","226.23","232.80","224.10","5.15M","2.93%"
"2011年10月7日","224.74","222.48","227.90","218.41","6.79M","1.46%"
"2011年10月6日","221.51","220.28","223.62","217.55","6.85M","0.92%"
"2011年10月5日","219.50","212.53","220.17","208.48","6.51M","3.29%"
"2011年10月4日","212.50","209.62","215.00","200.43","8.72M","0.25%"
"2011年10月3日","211.98","217.01","221.60","211.39","6.63M","-1.97%"
"2011年9月30日","216.23","218.19","223.00","215.21","6.55M","-2.79%"
"2011年9月29日","222.44","234.17","234.30","216.29","9.38M","-3.16%"
"2011年9月28日","229.71","226.35","235.81","225.60","14.44M","2.45%"
"2011年9月27日","224.21","234.22","234.75","222.40","7.84M","-2.45%"
"2011年9月26日","229.85","227.48","230.24","221.40","5.79M","2.79%"
"2011年9月23日","223.61","220.51","224.49","219.06","6.47M","0.17%"
"2011年9月22日","223.23","224.72","228.79","219.00","8.26M","-3.73%"
"2011年9月21日","231.87","234.51","240.52","231.81","5.88M","-0.59%"
"2011年9月20日","233.25","240.80","241.05","231.03","7.39M","-3.49%"
"2011年9月19日","241.69","237.11","244.00","232.88","8.22M","1.00%"
"2011年9月16日","239.30","227.57","240.44","226.74","11.76M","5.52%"
"2011年9月15日","226.78","223.99","227.20","221.25","5.61M","1.89%"
"2011年9月14日","222.57","220.22","224.99","216.72","5.88M","1.38%"
"2011年9月13日","219.53","217.79","219.95","215.01","4.84M","1.37%"
"2011年9月12日","216.56","208.75","216.66","208.65","5.34M","2.45%"
"2011年9月9日","211.39","215.05","216.96","209.75","4.58M","-2.70%"
"2011年9月8日","217.26","218.30","220.64","216.34","4.41M","-1.20%"
"2011年9月7日","219.90","218.80","220.19","214.22","5.30M","1.72%"
"2011年9月6日","216.18","204.77","216.60","204.47","6.22M","2.94%"
"2011年9月2日","210.00","208.94","210.69","207.00","4.24M","-1.20%"
"2011年9月1日","212.54","215.28","217.64","211.62","5.28M","-1.25%"
"2011年8月31日","215.23","212.27","216.17","211.35","7.41M","2.04%"
"2011年8月30日","210.92","205.78","212.49","204.32","5.92M","2.13%"
"2011年8月29日","206.53","202.82","206.67","202.55","4.52M","3.64%"
"2011年8月26日","199.27","191.24","199.72","189.60","5.31M","3.77%"
"2011年8月25日","192.03","194.41","196.99","191.07","3.76M","-0.88%"
"2011年8月24日","193.73","193.89","196.31","190.17","6.25M","0.09%"
"2011年8月23日","193.55","178.92","194.84","178.52","7.35M","9.02%"
"2011年8月22日","177.54","182.83","184.20","177.10","5.31M","-0.78%"
"2011年8月19日","178.93","180.29","190.00","177.55","7.25M","-1.97%"
"2011年8月18日","182.52","191.21","191.34","179.72","8.28M","-6.84%"
"2011年8月17日","195.93","198.53","199.60","193.74","3.99M","-0.89%"
