"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2007年5月23日","228.54","231.70","232.41","228.43","4.28M","-0.94%"
"2007年5月22日","230.71","229.79","231.66","228.75","3.57M","0.65%"
"2007年5月21日","229.23","230.65","231.69","228.56","7.78M","-0.48%"
"2007年5月18日","230.34","228.55","231.22","227.95","6.73M","1.30%"
"2007年5月17日","227.38","226.75","227.93","225.25","4.19M","0.12%"
"2007年5月16日","227.11","225.59","227.96","224.52","5.17M","1.22%"
"2007年5月15日","224.38","226.19","228.33","224.26","5.77M","-0.80%"
"2007年5月14日","226.18","228.03","229.00","225.35","4.80M","-0.58%"
"2007年5月11日","227.50","223.91","227.55","223.60","4.96M","1.97%"
"2007年5月10日","223.10","225.50","226.98","222.95","4.97M","-1.53%"
"2007年5月9日","226.57","224.95","227.68","223.35","5.20M","0.72%"
"2007年5月8日","224.95","225.92","225.99","222.96","4.88M","-1.00%"
"2007年5月7日","227.22","227.00","229.90","225.60","4.64M","-0.05%"
"2007年5月4日","227.34","222.60","227.34","221.43","5.63M","2.61%"
"2007年5月3日","221.56","220.39","221.93","218.55","4.44M","0.94%"
"2007年5月2日","219.49","218.00","221.92","217.45","4.89M","0.42%"
"2007年5月1日","218.58","219.08","219.91","215.35","6.36M","-0.01%"
"2007年4月30日","218.61","224.36","224.98","218.48","5.49M","-2.53%"
"2007年4月27日","224.28","224.05","225.71","222.99","3.60M","-0.24%"
"2007年4月26日","224.81","225.90","226.61","224.17","4.73M","-0.35%"
"2007年4月25日","225.60","221.90","226.05","220.10","7.63M","2.21%"
"2007年4月24日","220.72","222.75","223.24","218.71","6.75M","-0.76%"
"2007年4月23日","222.42","221.00","223.98","220.48","5.82M","1.10%"
"2007年4月20日","220.00","221.23","222.19","218.37","7.40M","0.32%"
"2007年4月19日","219.29","215.34","221.71","214.80","8.88M","1.17%"
"2007年4月18日","216.75","214.10","218.54","213.97","6.08M","0.86%"
"2007年4月17日","214.90","215.15","216.87","213.54","6.09M","0.18%"
"2007年4月16日","214.52","208.24","215.23","208.12","10.01M","3.88%"
"2007年4月13日","206.50","207.95","207.95","205.61","4.32M","-0.27%"
"2007年4月12日","207.05","206.25","207.52","205.39","3.96M","0.06%"
"2007年4月11日","206.93","208.70","208.87","206.61","5.58M","-1.01%"
"2007年4月10日","209.05","208.30","209.81","208.21","3.00M","0.05%"
"2007年4月9日","208.94","208.57","209.87","207.45","3.61M","0.49%"
"2007年4月5日","207.93","208.50","208.50","207.41","3.01M","-0.41%"
"2007年4月4日","208.79","209.45","209.95","208.21","4.15M","-0.46%"
"2007年4月3日","209.75","207.00","209.75","206.47","5.02M","1.99%"
"2007年4月2日","205.65","207.67","207.68","203.29","5.80M","-0.47%"
"2007年3月30日","206.63","207.44","209.03","204.70","5.18M","-0.28%"
"2007年3月29日","207.20","208.09","208.89","206.30","6.38M","0.21%"
"2007年3月28日","206.76","208.21","208.67","206.19","7.99M","-1.48%"
"2007年3月27日","209.87","211.01","211.73","209.74","4.81M","-0.88%"
"2007年3月26日","211.73","212.01","212.22","209.30","6.53M","-0.08%"
"2007年3月23日","211.89","210.06","211.89","209.71","5.24M","0.86%"
"2007年3月22日","210.08","211.70","211.75","209.29","8.02M","-0.41%"
"2007年3月21日","210.95","205.34","211.51","204.16","10.94M","3.41%"
"2007年3月20日","204.00","202.49","204.43","202.00","6.64M","0.77%"
"2007年3月19日","202.44","201.32","202.50","200.44","8.19M","1.73%"
"2007年3月16日","199.00","200.79","201.05","198.27","10.88M","-0.94%"
"2007年3月15日","200.89","200.00","202.37","199.50","9.74M","0.37%"
"2007年3月14日","200.15","200.00","202.16","197.54","20.39M","0.56%"
"2007年3月13日","199.03","204.96","208.56","198.52","31.97M","-1.76%"
"2007年3月12日","202.60","200.00","202.89","198.86","9.63M","0.45%"
"2007年3月9日","201.70","202.95","202.99","198.86","7.68M","0.88%"
"2007年3月8日","199.94","198.03","202.02","198.00","10.79M","2.22%"
"2007年3月7日","195.59","197.48","199.00","195.50","8.46M","-0.90%"
"2007年3月6日","197.37","193.90","198.20","193.70","10.80M","3.88%"
"2007年3月5日","190.00","193.55","197.49","189.85","13.41M","-2.90%"
"2007年3月2日","195.67","198.20","200.92","195.59","9.84M","-2.00%"
"2007年3月1日","199.66","197.12","202.70","194.08","14.14M","-1.04%"
"2007年2月28日","201.75","200.40","203.85","197.79","15.95M","2.93%"
"2007年2月27日","196.00","209.75","210.40","194.65","18.85M","-8.41%"
"2007年2月26日","214.00","217.99","218.37","212.66","5.55M","-1.15%"
"2007年2月23日","216.50","219.16","219.80","215.55","5.51M","-1.13%"
"2007年2月22日","218.97","221.00","222.75","218.00","4.27M","-0.54%"
"2007年2月21日","220.15","219.25","221.50","218.16","5.23M","-0.36%"
"2007年2月20日","220.94","218.33","221.90","215.97","6.23M","1.85%"
"2007年2月16日","216.92","215.96","217.50","215.02","3.12M","0.05%"
"2007年2月15日","216.82","217.94","218.84","216.41","3.63M","-0.27%"
"2007年2月14日","217.40","213.70","219.10","212.79","7.70M","2.29%"
"2007年2月13日","212.53","211.98","213.30","210.47","4.02M","0.66%"
"2007年2月12日","211.13","213.75","214.00","209.87","5.38M","-1.01%"
"2007年2月9日","213.28","215.77","219.26","210.58","9.11M","-0.29%"
"2007年2月8日","213.90","212.09","215.21","209.81","5.41M","0.16%"
"2007年2月7日","213.55","215.03","215.85","213.10","3.62M","-0.51%"
"2007年2月6日","214.65","213.29","215.86","212.70","3.80M","0.99%"
"2007年2月5日","212.55","213.30","213.72","211.50","3.00M","-0.41%"
"2007年2月2日","213.43","211.00","213.90","211.00","3.53M","0.67%"
"2007年2月1日","212.00","213.44","213.90","209.73","5.96M","-0.08%"
"2007年1月31日","212.16","208.30","212.75","207.29","7.24M","1.62%"
"2007年1月30日","208.78","211.08","212.31","208.37","6.00M","-1.07%"
"2007年1月29日","211.04","213.90","215.08","210.13","5.89M","-1.15%"
"2007年1月26日","213.50","214.56","214.90","210.60","7.46M","0.20%"
"2007年1月25日","213.07","219.83","220.51","212.51","7.86M","-3.19%"
"2007年1月24日","220.10","213.51","220.17","213.03","6.39M","3.51%"
"2007年1月23日","212.64","212.82","213.42","210.65","6.29M","-0.15%"
"2007年1月22日","212.97","211.09","213.25","209.60","4.98M","1.27%"
"2007年1月19日","210.29","209.08","211.44","208.84","5.34M","0.29%"
"2007年1月18日","209.68","213.75","214.81","209.10","6.54M","-1.66%"
"2007年1月17日","213.23","212.20","214.09","210.85","5.36M","-0.17%"
"2007年1月16日","213.59","213.01","215.13","212.44","5.85M","-0.19%"
"2007年1月12日","213.99","210.90","214.22","210.40","6.62M","1.00%"
"2007年1月11日","211.88","208.34","213.17","207.60","9.04M","1.81%"
"2007年1月10日","208.11","203.40","208.44","201.50","8.02M","1.97%"
"2007年1月9日","204.08","203.54","204.90","202.00","7.18M","0.17%"
"2007年1月8日","203.73","199.05","203.95","198.10","7.85M","2.35%"
"2007年1月5日","199.05","198.43","200.00","197.90","6.04M","0.10%"
"2007年1月4日","198.85","200.22","200.67","198.07","6.48M","-0.93%"
"2007年1月3日","200.72","200.60","203.32","197.82","6.52M","0.69%"
"2006年12月29日","199.35","200.93","202.40","199.32","2.76M","-0.72%"
"2006年12月28日","200.80","202.33","202.48","199.76","2.40M","-0.57%"
"2006年12月27日","201.95","199.86","202.29","199.72","2.89M","1.05%"
"2006年12月26日","199.86","198.90","200.60","198.29","2.58M","0.89%"
"2006年12月22日","198.09","199.10","199.15","195.66","3.50M","-0.01%"
"2006年12月21日","198.10","202.36","202.69","197.70","4.66M","-1.62%"
"2006年12月20日","201.37","201.79","204.31","201.24","4.34M","0.06%"
"2006年12月19日","201.24","201.98","202.67","200.43","4.87M","-0.98%"
"2006年12月18日","203.24","200.50","203.59","199.64","6.02M","1.70%"
"2006年12月15日","199.84","200.61","201.95","199.80","5.45M","-0.14%"
"2006年12月14日","200.13","199.20","200.80","197.63","5.08M","0.92%"
"2006年12月13日","198.31","200.16","201.78","198.00","5.82M","-0.85%"
"2006年12月12日","200.00","200.21","203.85","198.44","8.95M","-1.24%"
"2006年12月11日","202.52","205.50","205.50","201.84","5.93M","-1.26%"
"2006年12月8日","205.10","200.24","205.26","200.00","4.97M","2.45%"
"2006年12月7日","200.20","206.70","206.70","200.00","5.24M","-2.34%"
"2006年12月6日","205.00","202.00","205.05","201.00","4.14M","1.68%"
"2006年12月5日","201.61","199.70","202.25","198.21","3.73M","0.78%"
"2006年12月4日","200.05","195.65","200.08","195.39","4.26M","2.85%"
"2006年12月1日","194.50","195.70","196.43","191.52","4.82M","-0.15%"
"2006年11月30日","194.80","195.98","196.45","193.18","4.08M","-0.72%"
"2006年11月29日","196.22","197.99","199.45","193.06","5.92M","-0.46%"
"2006年11月28日","197.12","193.00","197.49","191.50","5.87M","2.08%"
"2006年11月27日","193.11","201.35","202.10","193.11","6.33M","-4.21%"
"2006年11月24日","201.60","200.23","203.35","199.15","1.98M","-0.34%"
"2006年11月22日","202.29","200.00","202.47","199.99","3.06M","1.27%"
"2006年11月21日","199.76","199.00","199.89","198.29","3.45M","1.17%"
"2006年11月20日","197.45","195.35","198.11","195.03","3.34M","1.24%"
"2006年11月17日","195.04","195.98","197.00","194.88","3.40M","-0.85%"
"2006年11月16日","196.72","194.00","196.80","194.00","4.78M","1.87%"
"2006年11月15日","193.11","190.37","194.32","189.84","5.09M","1.44%"
"2006年11月14日","190.36","188.40","190.94","185.40","4.70M","1.40%"
"2006年11月13日","187.73","187.65","189.80","187.23","3.38M","0.36%"
"2006年11月10日","187.06","185.46","187.07","184.60","3.32M","1.23%"
"2006年11月9日","184.78","188.40","189.00","184.78","4.49M","-2.11%"
"2006年11月8日","188.77","187.65","189.92","186.50","3.99M","0.05%"
"2006年11月7日","188.68","190.20","191.42","188.56","3.70M","-0.69%"
"2006年11月6日","190.00","187.68","191.70","187.68","4.64M","1.53%"
"2006年11月3日","187.13","188.90","188.95","185.30","4.15M","-0.14%"
"2006年11月2日","187.39","184.51","187.79","182.70","6.19M","1.29%"
"2006年11月1日","185.00","191.00","192.21","184.75","7.73M","-2.52%"
"2006年10月31日","189.79","190.00","191.02","188.88","4.55M","0.02%"
"2006年10月30日","189.75","188.00","190.55","186.70","5.36M","0.57%"
"2006年10月27日","188.67","192.01","193.23","188.39","5.70M","-2.44%"
"2006年10月26日","193.38","189.18","193.60","188.29","5.73M","2.53%"
"2006年10月25日","188.61","188.64","189.69","187.16","5.22M","0.41%"
"2006年10月24日","187.84","184.52","188.25","184.40","5.44M","1.70%"
"2006年10月23日","184.70","180.23","184.87","180.21","4.70M","2.38%"
"2006年10月20日","180.40","179.72","180.69","178.85","4.21M","0.19%"
